date,user_id,department_id,shift,category,severity,text,actions,date_resolved,status
5/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,Stayedlatre to help wbag comforters since Martina was off today,[],5/19/2026,Resolved
5/13/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Equipment / Maintenance,High,had a 30 second power outage at the plant before it came back on on it's own. Had to reset Metal and the WB kiosks but everything else seems to have came back on fine,[],5/14/2026,Resolved
5/13/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,"Today, while teaching Mericia how to use the Production Dashboard, I noticed that her email has not been added. Her email is mericia@helenascleaners.com
.",[],5/14/2026,Resolved
5/13/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Low,testest ,[],5/14/2026,Resolved
4/28/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Customer / Account Impact,Med,"Couldn't locate last item on Lot Manager for Sally Moncrieff. After checking Metalprogetti records and finding the orders that came off before and after her order we determined Sally's sweater got mixed in with an order for John White. Jonni verified on camera that he picked it up and she reached out to him to have it brought back. This item was most likely rubberbanded incorrectly during morning routes, possibly by Gigi who is still training in the morning.",[],4/29/2026,Resolved
4/27/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Low,"Can we request a company email for Mericia? I’m currently training her on the end-of-day closing, and I also recommended that she download Todoist so I can show her some tasks.",[],4/28/2026,Resolved
4/23/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,I left the leaders’ office door open while the camera technician was working. I asked Carlos to lock it once the technician leaves.”,[],4/24/2026,Resolved
4/23/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Equipment / Maintenance,Med,David couldn’t finish the job; he mentioned that the camera is different and that he had to arrange other types of cables.,[],4/24/2026,Resolved
4/20/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Low,Serafin is checking the storage container tomorrow for insulation piping and rolling bases for the bins. If not I will order more. ,[],4/21/2026,Resolved
4/16/2026,38415b1a-3ed4-42ac-8fce-62f64525cdd7,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Housekeeping / Standards,Med,Lead office not locked 4/14 night or 4/15 night,[],4/17/2026,Resolved
4/16/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,"Koko approached me to request permission to make an emergency call. She mentioned that she had received a voicemail from her child’s school indicating that there had been an accident. She requested to leave, and permission was granted.",[],4/17/2026,Resolved
4/12/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Customer / Account Impact,Med,USSF account did not end up coming today. Texted Serafin to see when the driver would be bringing it to the plant only to find out they had canceled Sunday's pick up and would start Monday. Did not recieve any communication regarding this change. ,[],4/13/2026,Resolved
4/12/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Equipment / Maintenance,Med,Built a new rolling cart for Assembly and left in the back.,[],4/13/2026,Resolved
4/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Process Deviation,Low,kenny was using some of our tools so unable to lock up toolbox. Asked Carlos to lock up whe kenny finished.,[],4/9/2026,Resolved
3/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Safety / Risk,Med,Koko carried a pallet. ,[],3/18/2026,Resolved
3/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Med,Asking Cleaner supply to send over barcodes for their items,[],3/18/2026,Resolved
3/17/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Low,,[],3/18/2026,Resolved
3/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Process Deviation,Med,Kenny using tools so unable to lock up toolbox,[],3/18/2026,Resolved
3/16/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Med,Special label color blead,[],3/17/2026,Resolved
3/13/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Med,Made a new PFF cleaning task,[],3/14/2026,Resolved
3/13/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Med,"Equipment barcode and QR codes scanned within the webpage are not redirecting to the actual piece of equipment, just the equipment tab",[],3/14/2026,Resolved
3/12/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Equipment / Maintenance,Med,delivery supplies,[],3/13/2026,Resolved
3/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Process Deviation,Low,Left Toolbox unlocked for Kenny. Carlos will lock up at the end of the night,[],3/12/2026,Resolved
3/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Low,Sarah left without closing front door to production,[],3/12/2026,Resolved
3/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Low,Sarah left without closing front door to production,[],3/12/2026,Resolved
3/9/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Equipment / Maintenance,Low,New Customer route cards delivered,[],3/10/2026,Resolved
7/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Equipment / Maintenance,Med,Jonni pointed out a losse wire holder and a cut ziptie for the front conveyor controlbox. I replaced both and is securely attached,[],7/2/2026,Resolved
5/17/2026,201912ce-f2b9-445a-8112-9f63229cd484,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Equipment / Maintenance,Med,"Metalprogetti personnel were working during the morning, so we did not begin loading garments into the system until around 2:00 PM. While all garments were being loaded into the convert, Helena and Lizbeth worked on Armoire. We were able to complete the steam-only order.",[],5/18/2026,Resolved
4/30/2026,3ef94c1d-6d70-4722-a667-33b08990b381,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Metalprogetti,Med,Issue with bagger as over the course of the day the stickers would print blank on 15-20 orders at a time and then go back to normal. I found the computer had frozen so I restarted it and haven't seen the issue happen again. Karina will let me know if she shes it again just in case.,[],5/1/2026,Resolved
4/30/2026,3ef94c1d-6d70-4722-a667-33b08990b381,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Metalprogetti,Med,Rejection arm was still misaligning casuong some casino orders to fall. Spoke with support and they think it was an air issue. I adjusted the air valve on the dispatch conveyor to 6 which is the recommended as it was at 5.5. Will continue to monitor to see if the arm keeps misaligning,[],5/1/2026,Resolved
4/14/2026,3ef94c1d-6d70-4722-a667-33b08990b381,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Equipment / Maintenance,Med,NP lockers 1-12 would not open. Sean submitted a metal ticket and I helped finish testing as Sean had left after they called back. They reset the system and is back to functioning correctly,[],4/15/2026,Resolved
3/10/2026,3ef94c1d-6d70-4722-a667-33b08990b381,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Metalprogetti,Med,New spot tags are causing interferences with the bagger,[],3/11/2026,Resolved
4/13/2026,37f3118a-7132-47da-a008-c5b2976e1bff,fea79e67-d025-4511-9fa3-4b88f68ffa55 ,-,Staffing / Attendance,Low,Nelly requested to leave at 9:20am due to a personal emergency with her son. ,[],4/14/2026,Resolved
4/6/2026,37f3118a-7132-47da-a008-c5b2976e1bff,c8cace0d-524d-48a1-a2de-88e7e442663e,-,Staffing / Attendance,Low,Luis Called out ,[],4/7/2026,Resolved
3/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,b1d7e774-9b25-40ce-9a4e-59e6262315a2,-,Quality Control,Med,Will brought to our attention the spotting bones they were using were damaged,[],3/12/2026,Resolved
5/6/2026,e9867431-9297-44d0-9f67-8e8b158aa847,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,Just putting it out there - It seems that I find and pickup an item dropped by the steam tunnel 1-2 times every day. I see things on the ground on the side closest to my office and will give them to whoever is at post steam ,[],5/7/2026,Resolved
4/26/2026,201912ce-f2b9-445a-8112-9f63229cd484,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,I noticed that the garments get stuck and don’t slide completely before reaching the sensors on the PFF tunnel; it seemed to be slightly lower than normal.,[],4/27/2026,Resolved
3/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,Kenny checking the motor for the steam tunnel fan,[],3/18/2026,Resolved
3/5/2026,3ef94c1d-6d70-4722-a667-33b08990b381,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,New offloading arm didn't work as intended,[],3/6/2026,Resolved
3/2/2026,3ef94c1d-6d70-4722-a667-33b08990b381,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,Converter has not come in yet,[],3/3/2026,Resolved
2/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Low,Pieces falling off screw rail,[],2/19/2026,Resolved
2/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Low,The toolbox was left open for Kenny.,[],2/19/2026,Resolved
2/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,garments into the new PFF steam tunnel I noticed it was slightly misaligned. This was causing the garments to fall before reaching the small rail ,[],2/19/2026,Resolved
4/20/2026,201912ce-f2b9-445a-8112-9f63229cd484,e53222f3-8a1c-470e-b15f-638ffba75785,-,Staffing / Attendance,Med,"Due to all bins being used for the Excellence Boat order, and the Mark In team needing bins, I placed the boat garments to the side of the repair area with a sign indicating they belong to the boat order.",[],4/21/2026,Resolved
4/9/2026,201912ce-f2b9-445a-8112-9f63229cd484,e53222f3-8a1c-470e-b15f-638ffba75785,-,Quality Control,High,"Marisela brought to my attention and asked whether the wedding dresses had already been approved for cleaning. She mentioned that she gave them to Sean on Friday, April 3rd to request approval. Today, I followed up with Sean, and he said that Jonni might have more information. When we checked the Bridger for a Cause account, we realized there was no communication requesting approval.",[],4/10/2026,Resolved
3/16/2026,3ef94c1d-6d70-4722-a667-33b08990b381,e53222f3-8a1c-470e-b15f-638ffba75785,-,Equipment / Maintenance,Low,Need to schedule a technician to come out and install the new belt into the washer,[],3/17/2026,Resolved
3/3/2026,201912ce-f2b9-445a-8112-9f63229cd484,e53222f3-8a1c-470e-b15f-638ffba75785,-,Equipment / Maintenance,High,"It was making a very unusual noise, as if it were spinning but not actually moving.",[],3/4/2026,Resolved
2/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,e53222f3-8a1c-470e-b15f-638ffba75785,-,Staffing / Attendance,Med,Meeting with the Washbox night shift team.,[],2/19/2026,Resolved
7/16/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Med,"Martina requested to leave at 2:40pm today so she came over at 12:45 to start bagging comforters, Unfortunetly due to the volume she wasn't able to complete all of them so I finished bagging the rest.",[],7/18/2026,Resolved
7/16/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Customer / Account Impact,High,WB customer put a rubberback rug in Washer 3 which desintegrated and clogged the waher drain. I had to remove the drain valve underneath the washer to clean it out and free up the machine. Ran a rinse cycle and hot wash to test the washer and everything seems to be working normally now .,[],7/18/2026,Resolved
6/15/2026,37f3118a-7132-47da-a008-c5b2976e1bff,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,High,MArtina morning WB attendant called out,[],6/17/2026,Resolved
5/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Med,vicent call out so I had to go check how all the cleaning was.,[],5/4/2026,Resolved
4/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Equipment / Maintenance,Med,New kiosk terminals arrived. Need to change out the old ones.,[],4/29/2026,Resolved
4/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Equipment / Maintenance,Med,"2 soap compartments still have not come from LaundryLux, contacted Jacob to get tracking info. He does not have that on hand and has to call the office tomorrow to get it.",[],4/17/2026,Resolved
4/14/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Quality Control,High,"Serafin approached me and informed me that the client Nexus Housekeeping returned order number 26100-1829, stating that the items inside that order did not belong to them. After conducting the appropriate investigation (reviewing the cameras), I saw that the Washbox team made an error when packaging the order—they placed the items in the wrong bag.",[],4/16/2026,Resolved
4/13/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Med,"The Washbox team mentioned to me that yesterday, at the start of their shift, they noticed that the Washbox restroom was dirty, with urine and in very poor condition. They also reported that the washing machine filters were extremely dirty.",[],4/15/2026,Resolved
4/13/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Low,"Sean asked me about a piece of table linen or fabric that Cake Skincare uses like a curtain. I immediately reached out to both teams—the Washbox team and the night team—and both told me they did see some items like blankets, but they were sent out in the bags.",[],4/15/2026,Resolved
3/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Training & Skill Development,Low,"I also spoke with Jimmy about his updated schedule, as Martina will be stepping away from Washbox for about an hour to handle comforter assembly. He will be starting his shift at 2:00 pm.",[],3/26/2026,Resolved
3/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Training & Skill Development,Med,"I had a meeting with the Washbox team regarding the issue of scent in orders, as well as the changes being implemented for both the morning and evening WB shifts.

I explained Jimmy’s role, as he will be responsible for checking that the washer detergent compartments are free of any residue from previous customers. He will also be checking the dryers in advance and vacuuming them before use.",[],3/26/2026,Resolved
